timestamp,趋势跟踪策略,MACD策略,RSI策略,布林带策略,均值回归策略,突破策略,超级趋势策略,一目均衡表策略,随机指标策略,成交量突破策略,动量策略,链上资金流向策略,矿工持仓策略,MVRV策略,多时间框架策略,波动率突破策略,趋势反转策略,组合策略
2024-05-13,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-05-14,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-05-15,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-05-16,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-05-17,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-05-18,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-05-19,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-05-20,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-05-21,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-05-22,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-05-23,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-05-24,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-05-25,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-05-26,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-05-27,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-05-28,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-05-29,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-05-30,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-05-31,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-01,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-02,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-03,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-04,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-05,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-06,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-07,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-08,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-09,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-10,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-11,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-12,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-13,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-14,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-15,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-16,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-17,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-18,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-19,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-20,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-21,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-22,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-23,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-24,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-25,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-26,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-27,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-28,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-29,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-06-30,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-01,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-02,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-03,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-04,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-05,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-06,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-07,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-08,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-09,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-10,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-11,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-12,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-13,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-14,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-15,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-16,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-17,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-18,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-19,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-20,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-21,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-22,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-23,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-24,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-25,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-26,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-27,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-28,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-29,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-30,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-07-31,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-08-01,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-08-02,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-08-03,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-08-04,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-08-05,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-08-06,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-08-07,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-08-08,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-08-09,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-08-10,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-08-11,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-08-12,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-08-13,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
2024-08-14,63303.97900921811,128056.49282935576,120402.6258318876,116066.80006921617,84107.14211183827,98453.47330253955,232893.90123550757,125656.06734538313,100257.43164512957,93597.99923908258,119296.88582762382,99954.46088134973,100000,643399.4637727622,76919.27143367066,119072.02416440765,100910.90980332601,756773.7314202652
